runId,ts,label,norm,ctxTokens,toolCalls,durationMs,fresh,cacheRead,out,turns
wf_5509e0aa-12c,2026-07-28T19:32:18.187Z,validate:b1-t1,validate,47984,14,123936,134170,718231,4459,25
wf_5509e0aa-12c,2026-07-28T19:32:18.187Z,scope:b1,scope,50112,19,157736,207553,1127488,7707,36
wf_5509e0aa-12c,2026-07-28T19:32:18.187Z,commit:b1,commit,30427,7,181152,71576,359516,5171,17
wf_5509e0aa-12c,2026-07-28T19:32:18.187Z,research:b2-t1,research,66170,17,239962,216883,1172013,17794,35
wf_5509e0aa-12c,2026-07-28T19:32:18.187Z,test:b2-t1,test,128989,64,475964,321585,8112883,24955,104
wf_5509e0aa-12c,2026-07-28T19:32:18.187Z,code:b2-t1,code,85014,28,155072,218783,2117176,7098,46
wf_5509e0aa-12c,2026-07-28T19:32:18.187Z,validate:b2-t1,validate,42082,13,135042,153825,743234,5628,29
wf_5509e0aa-12c,2026-07-28T19:32:18.187Z,research:b2-t2,research,108360,16,345521,390354,1577833,28033,32
wf_5509e0aa-12c,2026-07-28T19:32:18.187Z,test:b2-t2,test,134436,61,410253,345829,9226612,17316,98
wf_5509e0aa-12c,2026-07-28T19:32:18.187Z,code:b2-t2,code,63131,20,126421,144800,1489355,5546,33
wf_5509e0aa-12c,2026-07-28T19:32:18.187Z,validate:b2-t2,validate,39379,11,118026,130978,477471,3753,21
wf_5509e0aa-12c,2026-07-28T19:32:18.187Z,research:b2-t3,research,84097,20,279297,297407,1902276,21950,42
wf_5509e0aa-12c,2026-07-28T19:32:18.187Z,test:b2-t3,test,96787,37,332601,238137,3868089,9840,59
wf_5509e0aa-12c,2026-07-28T19:32:18.187Z,code:b2-t3,code,53431,23,154419,117033,1482057,6938,38
wf_5509e0aa-12c,2026-07-28T19:32:18.187Z,validate:b2-t3,validate,45919,14,133871,154405,772605,2385,29
wf_5509e0aa-12c,2026-07-28T19:32:18.187Z,scope:b2,scope,97646,23,178349,359775,2622748,10210,48
wf_5509e0aa-12c,2026-07-28T19:32:18.187Z,commit:b2,commit,21133,6,78692,41783,175333,1769,11
wf_5509e0aa-12c,2026-07-28T19:32:18.187Z,research:b3-t1,research,91076,21,244120,314188,2032189,18253,43
wf_5509e0aa-12c,2026-07-28T19:32:18.187Z,test:b3-t1,test,114491,31,260421,280433,4230432,9479,55
wf_5509e0aa-12c,2026-07-28T19:32:18.187Z,code:b3-t1,code,97483,34,181518,242428,3457915,9906,49
wf_5509e0aa-12c,2026-07-28T19:32:18.187Z,validate:b3-t1,validate,46959,15,134885,150482,873253,5567,31
wf_5509e0aa-12c,2026-07-28T19:32:18.187Z,scope:b3,scope,69291,23,215741,183353,1860917,12806,41
wf_5509e0aa-12c,2026-07-28T19:32:18.187Z,commit:b3,commit,23725,4,72252,51887,141048,1217,9
wf_5509e0aa-12c,2026-07-28T19:32:18.187Z,scope:FINAL,scope,86678,29,158023,278955,2897893,10757,58
wf_5ea77bc4-9ff,2026-07-21T16:34:25.225Z,intake,intake,0,0,0,329783,2792499,32959,54
wf_5ea77bc4-9ff,2026-07-21T16:34:25.225Z,validate-plan,validate-plan,47390,10,200677,118621,462806,15226,21
wf_659f7b1b-91d,2026-07-21T17:36:43.268Z,intake,intake,159988,45,733138,485898,5297784,54753,72
wf_659f7b1b-91d,2026-07-21T17:36:43.268Z,validate-plan,validate-plan,59782,11,280858,176136,665626,21775,23
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,scope,scope,19335,1,18241,38666,0,1330,2
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,search:Official positioning / roadmap,search:Official positioning / roadmap,22282,4,32500,44570,78184,1529,6
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,search:Runtime maturity & world-space,search:Runtime maturity & world-space,23600,4,41982,51053,97863,1592,7
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,search:Runtime limitations / Input System gaps,search:Runtime limitations / Input System gaps,23380,5,53280,48692,120406,1789,8
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,search:Serialized interaction wiring,search:Serialized interaction wiring,23729,5,47902,47466,122730,1964,8
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,search:Data-model / asset structure,search:Data-model / asset structure,22485,4,34470,25596,97570,275,6
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,search:Practitioner adoption / tradeoffs,search:Practitioner adoption / tradeoffs,24919,6,49126,52596,142800,1839,9
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,fetch:docs.unity3d.com,fetch:docs.unity3d.com,20966,3,27354,21954,78831,1340,5
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,fetch:docs.unity3d.com,fetch:docs.unity3d.com,20948,3,30482,21922,78870,786,5
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,fetch:discussions.unity.com,fetch:discussions.unity.com,20891,3,30729,41298,59373,1152,5
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,fetch:discussions.unity.com,fetch:discussions.unity.com,20659,3,18487,40833,59360,789,5
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,fetch:angry-shark-studio.com,fetch:angry-shark-studio.com,21116,3,25149,41729,59414,400,5
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,fetch:onewheelstudio.com,fetch:onewheelstudio.com,20734,3,20997,21490,78828,91,5
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,fetch:unity.com,fetch:unity.com,28688,8,55055,42950,249823,2892,13
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,fetch:docs.unity3d.com,fetch:docs.unity3d.com,20780,3,21489,21572,78857,1017,5
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,fetch:docs.unity3d.com,fetch:docs.unity3d.com,20537,3,20747,21095,78820,644,5
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,fetch:docs.unity3d.com,fetch:docs.unity3d.com,20798,3,23064,21624,78846,326,5
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,fetch:docs.unity3d.com,fetch:docs.unity3d.com,20533,3,20913,21095,78800,593,5
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,fetch:unity.com,fetch:unity.com,28462,8,86223,42593,330115,4628,16
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,fetch:docs.unity3d.com,fetch:docs.unity3d.com,21135,4,28858,22302,120082,1324,7
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,fetch:discussions.unity.com,fetch:discussions.unity.com,20600,3,20922,21226,78801,992,5
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,fetch:discussions.unity.com,fetch:discussions.unity.com,20666,3,20277,21357,78809,913,5
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,fetch:docs.unity3d.com,fetch:docs.unity3d.com,21324,3,28407,22676,78867,1341,5
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,fetch:docs.unity3d.com,fetch:docs.unity3d.com,20542,3,18676,21107,78796,714,5
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,fetch:discussions.unity.com,fetch:discussions.unity.com,20825,3,24051,21675,78902,963,5
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,fetch:docs.unity3d.com,fetch:docs.unity3d.com,21232,4,26925,22496,120010,1139,7
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,fetch:discussions.unity.com,fetch:discussions.unity.com,20771,3,21589,21568,78873,1072,5
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,fetch:docs.unity3d.com,fetch:docs.unity3d.com,20869,3,23549,21764,78849,1223,5
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,fetch:docs.unity3d.com,fetch:docs.unity3d.com,20825,3,23988,22560,98730,1244,6
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,fetch:docs.unity3d.com,fetch:docs.unity3d.com,20742,3,25499,21503,78878,1045,5
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v0:Unity's official comparison lists uGUI (,v0:Unity's official comparison lists uGUI (,22312,4,36099,46437,100643,1586,7
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v1:Unity's official comparison lists uGUI (,v1:Unity's official comparison lists uGUI (,22267,4,37576,46358,100475,1666,7
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v2:Unity's official comparison lists uGUI (,v2:Unity's official comparison lists uGUI (,22293,4,32704,46371,100670,1607,7
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v0:UI Toolkit lacks serialized/persistent e,v0:UI Toolkit lacks serialized/persistent e,22232,4,36730,47170,120408,1850,8
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v1:UI Toolkit lacks serialized/persistent e,v1:UI Toolkit lacks serialized/persistent e,22332,4,49856,47470,120510,2354,8
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v2:UI Toolkit lacks serialized/persistent e,v2:UI Toolkit lacks serialized/persistent e,22083,4,44318,46723,120261,2219,8
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v0:UI Toolkit does not support in-scene aut,v0:UI Toolkit does not support in-scene aut,22688,4,47377,48551,120651,328,8
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v1:UI Toolkit does not support in-scene aut,v1:UI Toolkit does not support in-scene aut,22217,4,36740,27834,139106,296,8
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v2:UI Toolkit does not support in-scene aut,v2:UI Toolkit does not support in-scene aut,22463,4,47492,67392,120819,878,9
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v0:In its current version UI Toolkit does n,v0:In its current version UI Toolkit does n,23728,6,61963,32308,204800,2965,11
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v1:In its current version UI Toolkit does n,v1:In its current version UI Toolkit does n,24227,6,66173,53109,186111,3270,11
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v2:In its current version UI Toolkit does n,v2:In its current version UI Toolkit does n,23156,6,57145,49896,186576,3231,11
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v0:UI Toolkit interaction callbacks cannot,v0:UI Toolkit interaction callbacks cannot,22156,4,48742,45958,100716,1835,7
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v1:UI Toolkit interaction callbacks cannot,v1:UI Toolkit interaction callbacks cannot,22130,4,28502,45909,100629,1228,7
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v2:UI Toolkit interaction callbacks cannot,v2:UI Toolkit interaction callbacks cannot,23480,5,50282,49960,167883,2451,10
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v0:World-space rendering for UI Toolkit at,v0:World-space rendering for UI Toolkit at,23513,6,44395,48525,191205,2012,11
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v1:World-space rendering for UI Toolkit at,v1:World-space rendering for UI Toolkit at,24815,6,56592,39985,226279,2259,12
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v2:World-space rendering for UI Toolkit at,v2:World-space rendering for UI Toolkit at,23477,5,39818,34441,205316,2051,11
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v0:World-space UI Toolkit is not interactiv,v0:World-space UI Toolkit is not interactiv,22121,4,47266,27538,139103,2628,8
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v1:World-space UI Toolkit is not interactiv,v1:World-space UI Toolkit is not interactiv,25443,8,97003,36634,255514,5497,13
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v2:World-space UI Toolkit is not interactiv,v2:World-space UI Toolkit is not interactiv,22110,4,47341,26601,119626,194,7
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,"v0:In Unity 6 (UI Toolkit), world-space UI","v0:In Unity 6 (UI Toolkit), world-space UI",22256,4,49577,27866,139772,2662,8
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,"v1:In Unity 6 (UI Toolkit), world-space UI","v1:In Unity 6 (UI Toolkit), world-space UI",25119,6,60597,36461,209084,3432,11
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,"v2:In Unity 6 (UI Toolkit), world-space UI","v2:In Unity 6 (UI Toolkit), world-space UI",24463,6,60494,34490,206627,3001,11
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v0:World-space UI Toolkit rendering is conf,v0:World-space UI Toolkit rendering is conf,22052,4,40456,26457,119561,2168,7
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v1:World-space UI Toolkit rendering is conf,v1:World-space UI Toolkit rendering is conf,22114,4,39938,27506,139469,2482,8
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v2:World-space UI Toolkit rendering is conf,v2:World-space UI Toolkit rendering is conf,22270,4,67870,27977,139625,3558,8
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v0:Unity's official comparison recommends u,v0:Unity's official comparison recommends u,22422,4,38397,26575,163222,595,9
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v1:Unity's official comparison recommends u,v1:Unity's official comparison recommends u,22245,4,37294,26963,119847,452,7
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v2:Unity's official comparison recommends u,v2:Unity's official comparison recommends u,22254,4,30575,26956,119958,1202,7
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v0:uGUI supports serialized events while UI,v0:uGUI supports serialized events while UI,21343,4,29649,23469,162539,1354,9
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v1:uGUI supports serialized events while UI,v1:uGUI supports serialized events while UI,23255,6,51483,29499,250905,2538,13
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v2:uGUI supports serialized events while UI,v2:uGUI supports serialized events while UI,20746,3,30623,21622,100037,1120,6
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v0:UI Toolkit supports world-space (3D) ren,v0:UI Toolkit supports world-space (3D) ren,24680,6,75297,46878,239213,1875,13
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v1:UI Toolkit supports world-space (3D) ren,v1:UI Toolkit supports world-space (3D) ren,23243,6,61212,29979,185971,4142,10
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v2:UI Toolkit supports world-space (3D) ren,v2:UI Toolkit supports world-space (3D) ren,26051,8,97864,39634,277265,3510,14
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v0:UI Toolkit runtime input integrates with,v0:UI Toolkit runtime input integrates with,22590,4,37307,27228,163082,1415,9
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v1:UI Toolkit runtime input integrates with,v1:UI Toolkit runtime input integrates with,21123,3,29788,22686,100223,1417,6
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v2:UI Toolkit runtime input integrates with,v2:UI Toolkit runtime input integrates with,22411,4,39993,26070,142637,2272,8
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v0:UI Toolkit interaction wiring cannot be,v0:UI Toolkit interaction wiring cannot be,23823,5,54521,30772,186402,2314,10
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v1:UI Toolkit interaction wiring cannot be,v1:UI Toolkit interaction wiring cannot be,25038,6,66605,44089,244770,2985,13
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v2:UI Toolkit interaction wiring cannot be,v2:UI Toolkit interaction wiring cannot be,24331,5,59330,32216,187197,2865,10
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v0:uGUI UI elements are MonoBehaviours that,v0:uGUI UI elements are MonoBehaviours that,22295,4,36774,37935,150189,1858,9
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v1:uGUI UI elements are MonoBehaviours that,v1:uGUI UI elements are MonoBehaviours that,21174,3,28051,23543,120449,1670,7
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v2:uGUI UI elements are MonoBehaviours that,v2:uGUI UI elements are MonoBehaviours that,21228,3,24412,22405,101159,1417,6
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v0:UI Toolkit's UI layout is authored and s,v0:UI Toolkit's UI layout is authored and s,22579,4,33482,28824,140276,1682,8
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v1:UI Toolkit's UI layout is authored and s,v1:UI Toolkit's UI layout is authored and s,21249,3,25351,23817,120378,1379,7
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v2:UI Toolkit's UI layout is authored and s,v2:UI Toolkit's UI layout is authored and s,22445,4,32601,28419,139910,1086,8
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v0:UI Toolkit click handling is wired exclu,v0:UI Toolkit click handling is wired exclu,24562,5,62588,36038,186492,2929,10
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v1:UI Toolkit click handling is wired exclu,v1:UI Toolkit click handling is wired exclu,23133,4,48612,30547,140153,166,8
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v2:UI Toolkit click handling is wired exclu,v2:UI Toolkit click handling is wired exclu,22859,4,41509,29725,139844,0,8
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v0:The Unity 6 (6000.5) official manual pag,v0:The Unity 6 (6000.5) official manual pag,22495,4,45356,36691,172663,2624,10
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v1:The Unity 6 (6000.5) official manual pag,v1:The Unity 6 (6000.5) official manual pag,21339,4,25097,24258,119758,1576,7
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v2:The Unity 6 (6000.5) official manual pag,v2:The Unity 6 (6000.5) official manual pag,22194,4,42349,26827,119746,2242,7
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v0:UI Toolkit runtime data binding binds pr,v0:UI Toolkit runtime data binding binds pr,25334,6,81804,37153,208916,5099,11
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v1:UI Toolkit runtime data binding binds pr,v1:UI Toolkit runtime data binding binds pr,24517,6,78897,33836,185335,1433,10
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v2:UI Toolkit runtime data binding binds pr,v2:UI Toolkit runtime data binding binds pr,23111,4,75259,40383,151596,4794,9
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v0:Unity distinguishes runtime binding from,v0:Unity distinguishes runtime binding from,21396,4,27972,25305,140093,1622,8
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v1:Unity distinguishes runtime binding from,v1:Unity distinguishes runtime binding from,22693,4,36254,29196,140996,2212,8
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v2:Unity distinguishes runtime binding from,v2:Unity distinguishes runtime binding from,21892,4,30166,25442,121266,1043,7
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,"v0:In UI Toolkit, the UI is authored as UXM","v0:In UI Toolkit, the UI is authored as UXM",22019,4,36338,26086,120449,649,7
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,"v1:In UI Toolkit, the UI is authored as UXM","v1:In UI Toolkit, the UI is authored as UXM",22211,4,48885,27761,139823,2421,8
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,"v2:In UI Toolkit, the UI is authored as UXM","v2:In UI Toolkit, the UI is authored as UXM",22249,4,28485,27878,139832,1810,8
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v0:UI Toolkit interaction wiring is imperat,v0:UI Toolkit interaction wiring is imperat,24958,5,59986,35983,209486,1237,11
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v1:UI Toolkit interaction wiring is imperat,v1:UI Toolkit interaction wiring is imperat,26388,6,82981,35253,243205,3792,12
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v2:UI Toolkit interaction wiring is imperat,v2:UI Toolkit interaction wiring is imperat,25015,5,54296,36151,209483,2578,11
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v0:UI Toolkit visual elements are nodes of,v0:UI Toolkit visual elements are nodes of,22297,4,34778,26184,162815,1181,9
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v1:UI Toolkit visual elements are nodes of,v1:UI Toolkit visual elements are nodes of,22024,4,25002,26213,120062,1230,7
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v2:UI Toolkit visual elements are nodes of,v2:UI Toolkit visual elements are nodes of,22041,4,22852,26236,120155,1230,7
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v0:VisualElement lives in the UnityEngine.U,v0:VisualElement lives in the UnityEngine.U,22530,4,44721,28723,140279,770,8
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v1:VisualElement lives in the UnityEngine.U,v1:VisualElement lives in the UnityEngine.U,22295,4,42269,28021,140006,2226,8
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v2:VisualElement lives in the UnityEngine.U,v2:VisualElement lives in the UnityEngine.U,22486,4,40557,27405,120685,1969,7
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v0:A VisualElement can be authored either t,v0:A VisualElement can be authored either t,22523,4,38092,28732,139484,1998,8
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v1:A VisualElement can be authored either t,v1:A VisualElement can be authored either t,20875,3,21134,21852,100350,950,6
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,v2:A VisualElement can be authored either t,v2:A VisualElement can be authored either t,20897,3,32305,21678,100710,544,6
wf_6f5a8b9f-d4f,2026-07-21T15:12:11.463Z,synthesize,synthesize,32816,1,73956,65628,0,0,2
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,intake,intake,0,0,0,95084,114756,16568,6
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,validate-plan,validate-plan,0,0,0,198689,834630,12990,22
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,research:b0-t1,research,0,0,0,151356,642178,6492,18
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,test:b0-t1,test,0,0,0,60826,177645,680,11
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,code:b0-t1,code,0,0,0,183987,2765367,7593,57
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,validate:b0-t1,validate,0,0,0,76177,400872,3556,23
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,scope:b0,scope,0,0,0,234770,787601,5319,29
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,commit:b0,commit,0,0,0,51120,155154,1004,10
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,test:b1-t1,test,0,0,0,99604,362556,1726,14
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,code:b1-t1,code,0,0,0,130983,1550325,7010,36
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,validate:b1-t1,validate,0,0,0,151277,530710,2816,20
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,research:b1-t2,research,0,0,0,190489,822703,8012,23
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,test:b1-t2,test,0,0,0,180834,1019566,5625,27
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,code:b1-t2,code,0,0,0,138518,621934,1871,19
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,validate:b1-t2,validate,0,0,0,161858,600986,3423,23
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,research:b1-t3,research,0,0,0,272310,1436538,24354,30
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,test:b1-t3,test,0,0,0,185573,1449057,10754,32
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,code:b1-t3,code,0,0,0,158162,1508462,20244,38
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,validate:b1-t3,validate,0,0,0,119542,449542,4435,21
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,scope:b1,scope,0,0,0,239421,1624672,8192,39
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,commit:b1,commit,0,0,0,50957,137476,1220,9
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,research:b2-t1,research,80854,16,238777,309638,1272450,17369,29
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,test:b2-t1,test,51177,10,41644,114403,451604,3469,15
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,code:b2-t1,code,74537,32,151374,246530,2422719,8309,49
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,validate:b2-t1,validate,33769,14,91695,114413,499296,3196,24
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,scope:b2,scope,60169,18,125323,301776,1337562,5757,36
